RouteID,POL,POD,High_Incidents,Medium_Incidents,Low_Incidents,No_Of_Travels,No_Of_Transhipments,Average_Transit_Days,Distance,Crew_Experience_Level,Training_Programs,Navigational_Risks,Carbon_Emissions,Operational_Cost,Total_Revenue,Regulatory_Compliance,Previous_Safety_Awards,Emergency_Response_Plans,Cargo_Type,Ship_Type,Average_Vessel_Age,Cargo_Value,RiskScore,Risk_Category
536,PortA,PortX,0,1,6,74,0,19,1335,16,regular,congested areas,725,476095,1009999,compliant,yes,not in place,non-hazardous,container,9,363218,45,Medium
537,PortC,PortZ,0,2,0,53,1,23,1724,10,regular,congested areas,641,368880,974878,non-compliant,yes,not in place,non-hazardous,container,13,338528,32,Medium
538,PortB,PortY,1,0,6,29,1,22,1500,17,regular,clear,697,388747,1075548,compliant,yes,not in place,hazardous,container,5,261362,35,Medium
539,PortA,PortY,1,3,0,79,1,13,1498,14,regular,congested areas,630,451936,1005274,compliant,no,in place,hazardous,container,14,435147,42,Medium
540,PortA,PortY,1,1,0,83,1,25,1434,15,regular,congested areas,757,491683,881348,non-compliant,yes,not in place,non-hazardous,bulk carrier,8,337253,47,Medium
541,PortA,PortZ,0,4,0,42,1,25,1531,17,regular,clear,711,210183,1110721,compliant,yes,not in place,non-hazardous,container,10,326226,12,Low
542,PortA,PortX,0,4,4,89,2,17,1665,12,irregular,congested areas,846,263429,783537,non-compliant,yes,not in place,non-hazardous,container,15,373287,19,Low
543,PortA,PortX,0,0,1,15,0,21,1326,13,irregular,congested areas,721,475859,998487,non-compliant,yes,in place,non-hazardous,bulk carrier,9,422077,45,Medium
544,PortB,PortZ,0,2,6,92,2,21,1368,14,irregular,clear,872,340553,717864,compliant,no,in place,non-hazardous,bulk carrier,14,254102,29,Low
545,PortB,PortY,0,2,4,40,1,21,1439,13,regular,congested areas,893,318126,980591,compliant,yes,in place,non-hazardous,container,12,437291,26,Low
546,PortC,PortZ,1,0,2,75,0,17,1230,18,regular,clear,997,274416,978948,compliant,no,in place,non-hazardous,bulk carrier,6,494985,20,Low
547,PortB,PortZ,0,4,4,27,1,17,1336,13,regular,clear,806,315968,1201468,non-compliant,no,not in place,hazardous,bulk carrier,16,207387,26,Low
548,PortA,PortY,1,4,3,37,0,19,1404,13,irregular,congested areas,709,256701,715253,non-compliant,yes,not in place,non-hazardous,bulk carrier,16,377829,18,Low
549,PortC,PortZ,0,2,5,77,2,24,1674,15,regular,congested areas,877,533262,859866,compliant,yes,not in place,non-hazardous,container,16,319507,53,Medium
550,PortA,PortX,1,1,0,74,0,22,1552,12,irregular,clear,655,369201,1073402,compliant,yes,in place,non-hazardous,container,21,419923,32,Medium
551,PortA,PortZ,1,3,6,89,0,18,1538,14,regular,clear,974,356780,1000297,compliant,yes,not in place,hazardous,container,9,228334,31,Medium
552,PortB,PortY,1,1,3,54,0,23,1670,15,irregular,congested areas,656,422690,977045,compliant,yes,in place,hazardous,bulk carrier,2,512893,39,Medium
553,PortA,PortZ,1,4,6,67,0,8,1472,14,regular,clear,890,436448,806579,compliant,no,in place,hazardous,container,8,189210,41,Medium
554,PortB,PortX,0,1,5,56,0,24,1578,14,regular,congested areas,713,441949,861377,compliant,no,in place,non-hazardous,container,16,325571,41,Medium
555,PortA,PortZ,0,3,3,75,1,13,1479,13,irregular,clear,980,455561,1136756,compliant,no,not in place,non-hazardous,container,11,393429,43,Medium
556,PortC,PortZ,0,1,6,61,0,18,1553,11,irregular,clear,984,313600,942273,non-compliant,no,not in place,non-hazardous,bulk carrier,4,281366,25,Low
557,PortA,PortZ,1,1,2,45,0,15,1383,15,irregular,clear,907,339453,1006303,non-compliant,no,not in place,hazardous,container,3,265659,28,Low
558,PortB,PortZ,0,1,0,10,2,14,1012,18,regular,congested areas,940,430133,932721,compliant,yes,not in place,hazardous,container,19,372223,40,Medium
559,PortA,PortY,0,1,3,48,0,24,1473,15,irregular,clear,797,325697,772537,compliant,yes,in place,hazardous,container,15,357775,27,Low
560,PortB,PortX,0,0,2,96,2,18,1784,15,irregular,clear,920,367121,1090071,non-compliant,no,not in place,hazardous,container,9,350593,32,Medium
561,PortB,PortX,0,4,0,99,1,21,1685,16,regular,clear,778,403694,1025484,compliant,yes,in place,hazardous,bulk carrier,21,435868,37,Medium
562,PortC,PortX,1,3,1,84,0,19,1693,12,regular,clear,984,428342,1295845,non-compliant,yes,in place,hazardous,container,25,310552,40,Medium
563,PortB,PortZ,1,4,2,10,2,21,1747,18,irregular,congested areas,818,226883,797662,non-compliant,no,in place,non-hazardous,container,17,381959,15,Low
564,PortC,PortX,0,0,4,84,2,20,1517,15,regular,clear,876,422146,1073385,compliant,no,in place,hazardous,bulk carrier,15,299339,39,Medium
565,PortC,PortY,0,0,6,97,1,14,1539,18,irregular,congested areas,615,344555,753268,non-compliant,no,in place,hazardous,bulk carrier,14,265067,29,Low
566,PortA,PortZ,0,0,0,83,0,23,1376,13,irregular,clear,978,422672,973601,non-compliant,yes,in place,hazardous,bulk carrier,16,321524,39,Medium
567,PortC,PortZ,1,0,3,23,0,18,1436,18,irregular,clear,660,427160,1096475,compliant,no,in place,hazardous,bulk carrier,21,300123,39,Medium
568,PortB,PortX,1,1,5,87,2,13,1623,16,regular,congested areas,653,493889,639179,compliant,no,not in place,non-hazardous,bulk carrier,7,305119,48,Medium
569,PortB,PortZ,1,4,3,80,0,18,1740,16,irregular,congested areas,767,481602,919260,non-compliant,yes,not in place,non-hazardous,container,10,466532,46,Medium
570,PortC,PortZ,0,2,4,32,2,26,1472,15,irregular,clear,625,473955,865518,compliant,yes,in place,hazardous,bulk carrier,11,324589,45,Medium
571,PortA,PortX,1,3,6,52,0,23,1409,14,regular,clear,935,479679,844706,non-compliant,no,not in place,non-hazardous,bulk carrier,14,283709,46,Medium
572,PortC,PortY,1,0,4,31,2,18,1500,17,irregular,clear,664,390950,1007781,non-compliant,yes,not in place,non-hazardous,bulk carrier,19,352807,35,Medium
573,PortC,PortY,1,4,3,69,0,18,1620,15,irregular,congested areas,699,370595,1118102,non-compliant,no,not in place,non-hazardous,container,14,360422,32,Medium
574,PortB,PortX,1,0,6,36,1,18,1211,11,irregular,clear,673,431390,930008,non-compliant,yes,not in place,non-hazardous,container,15,231311,40,Medium
575,PortA,PortY,1,0,5,65,0,28,1040,12,regular,congested areas,791,424574,980822,non-compliant,no,in place,non-hazardous,container,15,320159,39,Medium
576,PortA,PortY,0,0,0,11,0,21,1389,14,irregular,clear,770,341081,967146,non-compliant,yes,not in place,non-hazardous,bulk carrier,12,316131,29,Low
577,PortA,PortY,0,0,6,48,1,21,1255,15,regular,congested areas,872,399025,950270,compliant,yes,in place,non-hazardous,container,9,332785,36,Medium
578,PortA,PortZ,0,0,2,60,0,24,1398,14,regular,congested areas,976,368319,786598,compliant,yes,in place,hazardous,bulk carrier,12,422552,32,Medium
579,PortB,PortZ,0,3,6,28,1,20,1470,17,irregular,congested areas,786,299868,1116266,compliant,no,not in place,non-hazardous,bulk carrier,8,363667,24,Low
580,PortA,PortZ,1,4,4,71,0,18,1409,11,irregular,clear,622,476876,994279,compliant,no,not in place,hazardous,container,8,472793,46,Medium
581,PortA,PortY,0,0,4,80,2,19,1790,15,regular,clear,990,371857,1009232,non-compliant,no,in place,non-hazardous,container,13,348833,33,Medium
582,PortA,PortZ,0,0,4,85,2,19,1565,11,irregular,congested areas,780,540277,829023,non-compliant,yes,in place,non-hazardous,container,9,527608,54,Medium
583,PortB,PortY,0,0,5,76,0,19,1560,16,irregular,congested areas,926,235156,881116,non-compliant,yes,not in place,non-hazardous,bulk carrier,21,303922,16,Low
584,PortB,PortX,1,0,6,72,0,22,1624,14,regular,congested areas,707,319109,923579,non-compliant,yes,not in place,hazardous,container,12,273043,26,Low
585,PortA,PortY,0,1,6,14,0,20,1272,15,irregular,clear,934,372847,719881,non-compliant,no,in place,non-hazardous,container,18,404730,33,Medium
586,PortB,PortZ,1,1,1,81,2,22,1707,13,irregular,clear,761,465310,696794,compliant,yes,not in place,hazardous,container,5,486408,44,Medium
587,PortC,PortY,1,2,5,87,0,19,1484,17,regular,clear,901,392563,859887,compliant,no,in place,non-hazardous,container,5,212119,35,Medium
588,PortA,PortZ,1,0,0,70,2,20,1634,17,irregular,congested areas,805,391352,1028378,compliant,no,in place,non-hazardous,container,11,330300,35,Medium
589,PortB,PortZ,0,2,0,80,1,12,1285,16,regular,clear,677,274264,852029,non-compliant,no,in place,hazardous,bulk carrier,16,288921,20,Low
590,PortA,PortX,1,3,0,16,2,23,1189,14,regular,clear,615,275658,797179,non-compliant,no,in place,non-hazardous,bulk carrier,9,364285,20,Low
591,PortA,PortX,0,2,0,59,2,21,1663,16,irregular,clear,926,393350,827797,compliant,no,not in place,non-hazardous,container,11,351001,35,Medium
592,PortB,PortZ,0,4,0,55,1,23,1575,13,regular,congested areas,695,265098,881698,non-compliant,yes,in place,non-hazardous,bulk carrier,16,484538,19,Low
593,PortC,PortY,0,1,3,81,2,8,1319,16,irregular,clear,746,324407,896921,non-compliant,yes,in place,hazardous,bulk carrier,10,339159,27,Low
594,PortA,PortX,1,1,4,85,0,28,1326,18,irregular,clear,601,414447,1274828,compliant,yes,not in place,non-hazardous,bulk carrier,8,487478,38,Medium
595,PortC,PortX,1,0,5,83,0,19,1725,17,regular,clear,609,287338,1108193,non-compliant,yes,not in place,non-hazardous,container,15,318489,22,Low
596,PortB,PortZ,0,0,3,23,2,24,1262,13,regular,clear,724,500560,1103716,compliant,yes,in place,non-hazardous,bulk carrier,5,442648,48,Medium
597,PortA,PortY,1,3,5,82,0,15,1828,15,regular,clear,680,466558,1125287,compliant,yes,not in place,hazardous,container,10,372866,44,Medium
598,PortB,PortX,1,3,1,78,2,22,1319,12,regular,congested areas,739,250435,800176,compliant,no,not in place,non-hazardous,bulk carrier,12,522988,17,Low
599,PortB,PortX,1,4,6,74,0,15,1627,16,regular,congested areas,925,285525,766645,compliant,yes,in place,hazardous,container,14,202298,22,Low
600,PortB,PortY,0,0,2,74,0,17,1434,15,regular,congested areas,749,178818,783969,non-compliant,no,not in place,non-hazardous,bulk carrier,16,233614,8,Low
601,PortB,PortX,1,0,4,66,2,27,1620,11,irregular,congested areas,887,314050,1150175,non-compliant,no,not in place,non-hazardous,bulk carrier,16,533162,25,Low
602,PortA,PortY,1,3,1,71,0,19,1391,12,irregular,clear,960,425144,867921,non-compliant,no,not in place,hazardous,container,10,276673,39,Medium
603,PortC,PortZ,0,3,3,29,2,20,1467,14,regular,clear,939,331039,762296,compliant,no,not in place,hazardous,container,16,283019,27,Low
604,PortC,PortX,1,3,2,84,0,23,1508,14,irregular,congested areas,728,399985,885350,non-compliant,no,not in place,hazardous,bulk carrier,14,262427,36,Medium
605,PortA,PortZ,0,1,6,35,0,21,1299,12,regular,congested areas,838,251455,914209,compliant,yes,in place,hazardous,container,15,464844,17,Low
606,PortA,PortY,1,2,1,53,1,20,1648,15,regular,congested areas,657,425070,990261,non-compliant,yes,not in place,hazardous,container,8,224654,39,Medium
607,PortC,PortZ,1,2,6,76,1,21,1397,15,irregular,clear,797,323203,987642,non-compliant,yes,in place,non-hazardous,container,15,352245,26,Low
608,PortC,PortZ,1,0,6,79,2,29,1454,14,irregular,clear,810,367145,825772,compliant,no,in place,non-hazardous,container,11,323437,32,Medium
609,PortA,PortZ,1,1,5,71,1,19,1301,13,regular,clear,989,365252,1052848,non-compliant,yes,not in place,hazardous,bulk carrier,12,453651,32,Medium
610,PortB,PortY,1,3,2,54,2,20,987,17,regular,congested areas,644,262957,854120,compliant,yes,not in place,non-hazardous,container,12,293631,19,Low
611,PortA,PortY,1,0,5,20,1,24,1461,18,regular,congested areas,696,277329,926558,compliant,no,not in place,non-hazardous,bulk carrier,22,391527,21,Low
612,PortC,PortY,0,1,6,81,0,24,1982,14,irregular,congested areas,878,439067,1053016,non-compliant,no,not in place,hazardous,bulk carrier,7,232878,41,Medium
613,PortB,PortY,1,4,1,83,2,24,1656,13,regular,clear,622,410789,853726,non-compliant,yes,not in place,hazardous,container,17,577394,37,Medium
614,PortC,PortY,1,1,6,43,2,22,1496,15,regular,clear,990,450305,864597,non-compliant,no,not in place,hazardous,container,19,326040,42,Medium
615,PortB,PortX,1,0,3,97,0,15,1447,14,irregular,congested areas,934,393516,1038750,non-compliant,no,not in place,non-hazardous,container,16,350876,35,Medium
616,PortC,PortX,0,2,6,55,2,26,1504,14,irregular,congested areas,643,387213,821340,compliant,no,not in place,hazardous,container,9,515475,34,Medium
617,PortB,PortX,0,3,5,90,2,15,1609,16,irregular,clear,626,226485,892281,compliant,yes,not in place,non-hazardous,bulk carrier,20,291332,14,Low
618,PortA,PortZ,0,4,2,41,1,21,1263,11,regular,clear,881,354207,1033361,non-compliant,no,not in place,hazardous,bulk carrier,10,516738,30,Medium
619,PortA,PortZ,1,1,1,84,2,16,1722,17,regular,congested areas,696,363251,1258113,non-compliant,no,not in place,hazardous,container,15,308852,32,Medium
620,PortB,PortY,1,0,5,97,0,19,1643,15,irregular,congested areas,635,527107,1040810,non-compliant,no,not in place,hazardous,bulk carrier,12,417169,52,Medium
621,PortB,PortY,0,0,6,14,1,21,1643,14,regular,clear,708,419593,1020895,compliant,no,in place,hazardous,container,10,292731,39,Medium
622,PortA,PortX,0,3,3,72,1,21,1587,14,regular,congested areas,654,483604,1029620,non-compliant,no,not in place,non-hazardous,bulk carrier,14,214396,46,Medium
623,PortA,PortY,0,0,4,38,0,21,1503,14,irregular,congested areas,791,417375,789021,compliant,yes,in place,non-hazardous,bulk carrier,21,391459,38,Medium
624,PortB,PortZ,1,0,3,57,0,26,1634,11,irregular,clear,818,313795,967339,non-compliant,yes,in place,non-hazardous,bulk carrier,13,413990,25,Low
625,PortB,PortY,0,3,6,25,1,21,1618,17,regular,congested areas,784,370290,945535,non-compliant,no,not in place,hazardous,container,21,218411,32,Medium
626,PortA,PortX,1,4,3,34,2,19,1429,15,irregular,clear,668,384862,998237,compliant,no,in place,non-hazardous,container,11,319294,34,Medium
627,PortC,PortY,1,2,4,81,1,23,1385,15,irregular,congested areas,916,298371,967476,compliant,yes,not in place,non-hazardous,bulk carrier,12,470075,23,Low
628,PortA,PortZ,1,2,3,38,0,24,1520,16,regular,clear,729,339749,1006954,non-compliant,yes,not in place,non-hazardous,container,5,410011,29,Low
629,PortB,PortX,0,1,4,61,1,15,1809,12,regular,congested areas,654,349062,903279,compliant,no,in place,hazardous,container,9,310478,30,Low
630,PortB,PortY,1,4,6,55,0,22,1252,15,regular,congested areas,977,492961,958791,compliant,no,not in place,non-hazardous,bulk carrier,10,290247,48,Medium
631,PortC,PortZ,0,1,4,34,1,22,1206,14,regular,congested areas,696,210781,765825,non-compliant,yes,in place,hazardous,container,10,544824,12,Low
632,PortA,PortX,0,2,5,32,2,18,1532,16,regular,clear,935,456730,902013,compliant,no,in place,hazardous,container,7,205306,43,Medium
633,PortB,PortX,0,3,5,43,1,25,1510,10,regular,congested areas,686,292260,1158625,compliant,no,not in place,non-hazardous,bulk carrier,8,344080,23,Low
634,PortA,PortZ,0,0,4,76,1,19,1534,14,irregular,congested areas,893,250410,997821,non-compliant,yes,in place,non-hazardous,bulk carrier,10,203530,17,Low
635,PortB,PortY,1,2,1,43,0,20,1548,13,irregular,clear,718,468469,946861,non-compliant,yes,in place,hazardous,bulk carrier,17,481481,45,Medium
636,PortC,PortY,1,4,2,41,0,19,1455,15,irregular,congested areas,807,426016,1234418,compliant,yes,not in place,hazardous,bulk carrier,4,349287,39,Medium
637,PortA,PortY,1,2,1,38,0,20,1797,15,regular,clear,933,468752,745874,non-compliant,yes,in place,hazardous,container,1,367817,45,Medium
638,PortA,PortX,1,4,4,18,1,15,1179,13,regular,clear,753,445400,783581,compliant,no,not in place,non-hazardous,container,3,626889,42,Medium
639,PortC,PortX,0,4,2,75,2,14,1334,13,regular,clear,634,529320,1206906,compliant,no,not in place,hazardous,bulk carrier,7,290652,52,Medium
640,PortB,PortY,0,4,5,66,0,26,1479,14,regular,congested areas,678,420940,956894,compliant,no,not in place,hazardous,bulk carrier,15,524857,39,Medium
641,PortB,PortX,0,1,2,48,0,16,1171,13,regular,clear,666,353028,913612,non-compliant,no,not in place,hazardous,container,10,310926,30,Medium
642,PortA,PortX,0,3,4,16,1,16,1464,16,irregular,congested areas,942,393766,770119,compliant,yes,in place,non-hazardous,container,10,326648,35,Medium
643,PortC,PortZ,1,2,5,78,0,11,1832,14,regular,clear,633,480168,1017154,compliant,yes,not in place,hazardous,container,10,613817,46,Medium
644,PortA,PortY,0,3,2,17,2,17,1504,9,irregular,congested areas,696,304344,1031668,compliant,no,in place,hazardous,bulk carrier,2,333890,24,Low
645,PortA,PortY,1,0,2,27,2,14,1546,14,regular,clear,768,308477,785825,non-compliant,no,in place,hazardous,bulk carrier,16,212562,25,Low
646,PortB,PortY,0,2,1,91,0,26,1247,12,irregular,clear,768,344192,928958,non-compliant,no,not in place,hazardous,bulk carrier,18,378191,29,Low
647,PortB,PortX,0,3,2,58,0,24,1376,11,irregular,congested areas,750,198269,899672,non-compliant,yes,not in place,hazardous,bulk carrier,10,332726,11,Low
648,PortB,PortX,0,3,6,25,1,17,1424,12,irregular,clear,670,380381,988396,compliant,yes,not in place,non-hazardous,container,12,386709,34,Medium
649,PortB,PortX,0,0,4,30,2,29,1436,15,irregular,congested areas,602,215941,782112,compliant,yes,in place,non-hazardous,bulk carrier,12,336640,13,Low
650,PortB,PortY,1,4,0,19,2,23,1756,17,irregular,clear,913,382822,1137792,non-compliant,no,not in place,hazardous,bulk carrier,6,571554,34,Medium
651,PortC,PortX,1,2,0,13,0,18,1611,15,irregular,congested areas,631,439506,1087373,compliant,no,in place,hazardous,container,9,405673,41,Medium
652,PortA,PortY,1,2,0,53,1,10,1277,13,irregular,clear,886,323975,895523,compliant,no,not in place,hazardous,bulk carrier,20,242503,27,Low
653,PortC,PortX,1,0,4,17,2,29,1549,15,regular,clear,681,502292,917537,compliant,yes,not in place,hazardous,container,11,362454,49,Medium
654,PortA,PortY,0,4,0,64,2,14,1599,14,regular,congested areas,642,246661,929536,compliant,no,in place,hazardous,bulk carrier,13,270037,17,Low
655,PortB,PortZ,0,2,1,28,1,13,1728,13,irregular,clear,990,461562,833253,non-compliant,yes,in place,hazardous,container,8,325228,44,Medium
656,PortC,PortX,1,2,4,73,1,24,1816,12,regular,congested areas,704,416958,883485,non-compliant,no,not in place,non-hazardous,container,9,258955,38,Medium
657,PortA,PortY,1,2,6,49,2,29,1296,11,regular,congested areas,600,240752,909459,non-compliant,no,not in place,hazardous,container,15,560711,16,Low
658,PortB,PortZ,0,4,5,60,2,25,1337,14,irregular,clear,660,580906,1191930,compliant,yes,not in place,hazardous,bulk carrier,7,280861,59,Medium
659,PortB,PortZ,0,0,6,18,1,22,1248,15,regular,clear,869,365838,1091992,compliant,yes,in place,non-hazardous,bulk carrier,20,418756,32,Medium
660,PortC,PortX,1,2,4,39,2,22,1453,14,irregular,clear,779,295683,1090198,non-compliant,no,not in place,non-hazardous,bulk carrier,3,317652,23,Low
661,PortC,PortY,1,3,4,65,0,23,1593,14,regular,congested areas,823,249140,1005488,non-compliant,yes,not in place,non-hazardous,bulk carrier,8,234158,17,Low
662,PortC,PortX,1,4,2,90,0,23,1697,13,irregular,congested areas,605,350886,782400,non-compliant,yes,in place,non-hazardous,bulk carrier,4,369764,30,Low
663,PortB,PortZ,0,1,2,53,1,21,1484,16,regular,clear,702,359310,943776,compliant,yes,not in place,hazardous,bulk carrier,18,390069,31,Medium
