RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,Cargo_Type_hazardous,Cargo_Type_non-hazardous,Navigational_Risks_clear,Navigational_Risks_congested areas,Navigational_Risks_shallow waters,Regulatory_Compliance_compliant,Regulatory_Compliance_non-compliant,Ship_Maintenance_Records_overdue,Ship_Maintenance_Records_up-to-date,Insurance_Coverage_full,Insurance_Coverage_none,Insurance_Coverage_partial,Ship_Type_bulk carrier,Ship_Type_container,Emergency_Response_Plans_in place,Emergency_Response_Plans_not in place,RiskScore,RiskScore_Category
360,POL3,POD1,0.34040054194934255,0.4628893049628643,0.4791666666666667,0.3571428571428571,0.5713591991031404,0.4359672597625976,0.5595647561215776,2023-08-29 13:54:32.480646,0.6173041018284731,0.590141473704977,350,0,0.0,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.7266916771533772,High Risk
361,POL1,POD1,0.1830915205718765,0.33530859014319025,0.14583333333333331,0.21428571428571427,0.5548323688480175,0.7927438477327486,0.4526814189597502,2024-01-05 13:54:32.480646,0.1136964263380103,0.7303099488865419,221,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,0.2530103354343322,Low Risk
362,POL1,POD3,0.3982417513758504,0.39909270270466857,0.24999999999999997,0.2857142857142857,0.6087070703234874,0.3513815084960888,0.44714351445320355,2024-05-14 13:54:32.480646,0.44319042198605707,0.4874301726863799,91,0,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,0.7044597372498997,High Risk
363,POL3,POD2,0.3102026971479972,0.26198905308010245,0.04166666666666667,0.21428571428571427,0.574821839124628,0.7956791136519159,0.6251854987777054,2023-12-14 13:54:32.480646,0.23719345982033968,0.509843231829421,243,0,0.0,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,0.12433673172846392,Low Risk
364,POL2,POD1,0.3600689234987253,0.5010887741177161,0.7499999999999999,0.2857142857142857,0.3660595343395821,0.5579639349390824,0.5654701990614842,2023-09-21 13:54:32.480646,0.4257629671000551,0.3241570935328911,327,0,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,0.5169675024546672,Medium Risk
365,POL2,POD2,0.4582185957569479,0.43971092036164516,0.9374999999999999,0.42857142857142855,0.5228007663860281,0.473962580393779,0.5267509768663148,2024-04-29 13:54:32.480646,0.6936486552422957,0.25015640431444075,106,0,0.0,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,0.623398785535961,Medium Risk
366,POL3,POD3,0.29647793382271315,0.26165646678807297,0.2708333333333333,0.5,0.4966791449289785,0.6085682238378765,0.6366319869063355,2023-09-14 13:54:32.480646,0.5821260851131312,0.6084652529809531,334,0,0.0,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,0.5373804158730422,Medium Risk
367,POL3,POD1,0.41998533188418263,0.7604429231711681,0.4791666666666667,0.5,0.5010226838355376,0.9446648891484108,0.7759343896371786,2024-04-07 13:54:32.480646,0.6328188507444916,0.4889717764058972,128,0,0.0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,0.8143233442145245,High Risk
368,POL2,POD1,0.6441025920050473,0.30176293925383046,0.8124999999999999,0.3571428571428571,0.466717196573978,0.3344092354720973,0.03514936425960841,2024-04-07 13:54:32.480646,0.31700439648296186,0.5787992288353946,128,0,0.0,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,0.4174169416151315,Medium Risk
369,POL1,POD1,0.54914252427043,0.660816449261402,0.18749999999999997,0.5,0.5092529086961384,0.4631702516440333,0.37019995853744925,2024-03-28 13:54:32.480646,0.549089602023404,0.5772729951989523,138,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,0.7480193360995592,High Risk
370,POL3,POD1,0.3961578691520521,0.4407172181951988,0.8124999999999999,0.2857142857142857,0.5724010988748918,0.10716746125649479,0.6027245223480621,2024-07-28 13:54:32.480646,0.5817180373856912,0.5312795804290343,16,0,0.0,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.2313075486561153,Low Risk
371,POL1,POD1,0.4562880015141568,0.28000358939105274,0.3125,0.5,0.4486295812474472,0.14202689039782673,0.3165861950343042,2024-05-22 13:54:32.480646,0.45257417432471436,0.1928366914129166,83,0,0.0,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.49580358030318217,Medium Risk
372,POL3,POD1,0.5940498177575134,0.1710626725304697,0.22916666666666666,0.14285714285714285,0.7732798014385236,0.5710026397274626,0.4519191434883034,2024-02-19 13:54:32.480646,0.3319872322200138,0.6586984431040029,176,0,0.0,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,0.31638681460113954,Low Risk
373,POL1,POD3,0.37035354831877,0.45771233540153655,0.18749999999999997,0.2857142857142857,0.7191877526103003,0.3618717711397372,0.5299397883461187,2024-01-20 13:54:32.480646,0.45579980062195763,0.5629907075298944,206,0,0.0,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,0.459424145086896,Medium Risk
374,POL3,POD1,0.4846593283581019,0.28802447634211126,0.020833333333333332,0.14285714285714285,0.4660762193613805,0.3162728133303387,0.3717646936405148,2023-10-14 13:54:32.480646,0.39545738722318763,0.38369654053091085,304,0,0.0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,0.085947970780018,Low Risk
375,POL2,POD1,0.2665198208506371,0.4288384939436297,0.5416666666666666,0.21428571428571427,0.5847740224097979,0.36172098700681427,0.4602814009380284,2023-10-20 13:54:32.480646,0.4556215741203967,0.5661332584838726,298,0,0.0,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,0.6514798785045642,Medium Risk
376,POL3,POD3,0.18444407023704346,0.40673264462221836,0.22916666666666666,0.42857142857142855,0.5268677132684605,0.44886617887417873,0.353726731137856,2023-12-25 13:54:32.480646,0.5875783358409581,0.4808320330518622,232,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.40376422572164883,Medium Risk
377,POL2,POD1,0.6568111193015188,0.633346593794028,0.6458333333333333,0.21428571428571427,0.5851566603773146,0.2762729911227025,0.37664701962458225,2023-11-29 13:54:32.480646,0.37524482649367896,0.2879038987314798,258,0,0.0,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.38505454531968863,Medium Risk
378,POL1,POD1,0.4575425960595988,0.5716337488097311,0.9999999999999999,0.21428571428571427,0.4965319537462825,0.4822042855694196,0.4490241234761556,2023-10-15 13:54:32.480646,0.6048113347869959,0.7526176822603603,303,0,0.0,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0.523584711569305,Medium Risk
379,POL2,POD3,0.3910818832916588,0.49299465832329736,0.22916666666666666,0.5,0.6081043088266351,0.5335655289024068,0.48073791751689443,2024-08-08 13:54:32.480646,0.7625916008541292,0.6893225370127875,5,1,1.0,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,0.7856977792420019,High Risk
380,POL2,POD1,0.27682285357147074,0.17621449713785442,0.020833333333333332,0.5,0.23629080260639984,0.5673606413663308,0.2696092792615499,2024-06-24 13:54:32.480646,0.3965014287393375,0.42249398274502636,50,0,0.0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.47829404749118887,Medium Risk
381,POL3,POD1,0.8696789393551349,0.721364398240757,0.16666666666666666,0.7857142857142857,0.3347344350583656,0.5906514346558212,0.3598108219864663,2023-09-07 13:54:32.480646,0.3752805000620098,0.26774830757941004,341,0,0.0,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,0.6240101289801177,Medium Risk
382,POL3,POD3,0.5010143197584843,0.4743392903823006,0.5208333333333333,0.42857142857142855,0.45600082382286783,0.4317401303161679,0.44505370079664,2024-04-14 13:54:32.480646,0.4114064871639639,0.8115263858058285,121,0,0.0,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,0.4675553395127348,Medium Risk
383,POL1,POD1,0.5286616807710678,0.19495542667186083,0.6249999999999999,0.5,0.24663659676289013,0.5296397162241624,0.3707760572257818,2024-05-17 13:54:32.480646,0.4824961811688154,0.5938920993293229,88,0,0.0,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,0.33631013860756764,Medium Risk
384,POL2,POD3,0.31976745577566457,0.2859609753545025,0.6874999999999999,0.21428571428571427,0.5224740120686442,0.37079862760977017,0.4410480860248701,2024-02-22 13:54:32.480646,0.5477507238149036,0.49452779741573505,173,0,0.0,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.7356695695386548,High Risk
385,POL1,POD1,0.413626471230509,0.4214472054866025,0.9166666666666666,0.42857142857142855,0.35999287677947506,0.37500956799268953,0.2766392351340904,2023-08-23 13:54:32.480646,0.4642694713735586,0.27328532026753233,356,0,0.0,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,0.5494606130604722,Medium Risk
386,POL1,POD1,0.5119855095520529,0.2866615088597876,0.4791666666666667,0.2857142857142857,0.4466077734950679,0.4120705598944769,0.30581471526514525,2024-06-11 13:54:32.480646,0.513012383558913,0.46737441007965796,63,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,0.2542614291864937,Low Risk
387,POL1,POD3,0.49867625891386114,0.28580776762527893,0.4166666666666667,0.42857142857142855,0.5327439244738421,0.6740509172547511,0.47478106725776237,2023-10-18 13:54:32.480646,0.6176878447067234,0.1918814075082795,300,0,0.0,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,0.2515285822526112,Low Risk
388,POL3,POD2,0.4579732830967084,0.3515001423770574,0.16666666666666666,0.5714285714285714,0.6532193436676772,0.3282941494612545,0.35071271107452606,2023-10-21 13:54:32.480646,0.5191233295876205,0.5618080999345666,297,0,0.0,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.6197353078711756,Medium Risk
389,POL1,POD3,0.33236911932292734,0.37077432345573436,0.0,0.2857142857142857,0.6284002407942817,0.2361746963947316,0.18782936946039486,2024-07-07 13:54:32.480646,0.48476982313459405,0.9133627660171989,37,0,0.0,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,0.31277672787308175,Low Risk
390,POL2,POD2,0.49759320903208026,0.2967675654259866,0.7083333333333333,0.14285714285714285,0.5483646271558842,0.6730523294565691,0.36821344408632906,2024-05-12 13:54:32.480646,0.5268917740838214,0.6474257851598484,93,0,0.0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,0.3298979373113047,Low Risk
391,POL1,POD2,0.46190754473579265,0.5461155899850324,0.6249999999999999,0.42857142857142855,0.5174003112150074,0.39963883334802613,0.5078498931032424,2023-09-12 13:54:32.480646,0.4296214945240539,0.8105416073256427,336,0,0.0,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.5982074142294421,Medium Risk
392,POL3,POD1,0.7162367351258395,0.548528012194633,0.7916666666666666,0.42857142857142855,0.5136987064170933,0.9142343692013033,0.3998549618200996,2023-09-25 13:54:32.480646,0.5552823885041347,0.6775172771983993,323,0,0.0,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0.7219842377633098,High Risk
393,POL2,POD3,0.4609832220701555,0.4372218238281561,0.4166666666666667,0.07142857142857142,0.6254063068604363,0.3575255084359366,0.17493227347849039,2023-11-08 13:54:32.480646,0.244750256628607,0.5751574551585426,279,0,0.0,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,0.5660415279021144,Medium Risk
394,POL1,POD2,0.28489816252328115,0.5000292968535184,0.7708333333333333,0.42857142857142855,0.8457945690811306,0.4506638991873955,0.4925159240628385,2024-01-23 13:54:32.480646,0.4561834852016207,0.558029236549968,203,0,0.0,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,0.6652288001052985,High Risk
395,POL2,POD2,0.37348176665446653,0.41627752341382074,0.4583333333333333,0.2857142857142857,0.3691427295591297,0.18840557828557963,0.05530038400695342,2023-12-14 13:54:32.480646,0.6424319312884381,0.6263209522262868,243,0,0.0,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,0.5199806700244893,Medium Risk
396,POL3,POD2,0.5082867292742291,0.08917060508728913,0.8749999999999999,0.2857142857142857,0.49934859716357877,0.4858849500184493,0.479680398437794,2023-10-12 13:54:32.480646,0.31093207838335946,0.5890203479587334,306,0,0.0,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,0.21485301350932157,Low Risk
397,POL1,POD2,0.34203058099945527,0.3276009615855221,0.9999999999999999,0.5,0.2799600832667653,0.5619762797054064,0.401832453895167,2024-03-11 13:54:32.480646,0.7726331951001334,0.4763260998260166,155,0,0.0,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0.5485419114923467,Medium Risk
398,POL1,POD3,0.41569794420098816,0.397740528659016,0.4583333333333333,0.21428571428571427,0.9025068093485384,0.6244137625847817,0.4922914749914762,2024-03-15 13:54:32.480646,0.37438860083298764,0.4773828682696414,151,0,0.0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,0.6297006210307607,Medium Risk
399,POL1,POD1,0.4117277487793144,0.5182424709407297,0.8541666666666666,0.42857142857142855,0.31958344875734995,0.6314907858285164,0.592854772978155,2024-01-28 13:54:32.480646,0.43300211953042234,0.7345437835320766,198,0,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,0.7261441179599097,High Risk
400,POL3,POD1,0.19924132276516116,0.4310388626875655,0.4166666666666667,1.0,0.7210237730359639,0.46757848618956827,0.4382986593315956,2024-01-06 13:54:32.480646,0.43761459945310116,0.6216544152368998,220,0,0.0,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,0.7813334259367647,High Risk
401,POL2,POD2,0.5646381772907103,0.5320888426898254,0.8958333333333333,0.21428571428571427,0.24517378559401254,0.7147998964070166,0.5030332012018534,2024-08-05 13:54:32.480646,0.3359728514247681,0.4825843243971385,8,1,1.0,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,0.6275582052560533,Medium Risk
