RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards,Training_Programs,Cargo_Type,Navigational_Risks_clear,Regulatory_Compliance_compliant,Ship_Maintenance_Records_overdue,Insurance_Coverage_full,Ship_Type_bulk carrier,Emergency_Response_Plans_in place,RiskScore,RiskScore_Category
346,POL1,POD3,871,14,34,4,91.86198720509759,1875467.7479782754,39,34:35.9,17.070164472311042,10.630027295433491,50,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Bulk Carrier,TRUE,0.6973523183750341,High Risk
347,POL1,POD1,284,8,44,3,100.10923527537871,797413.1626384885,22,34:35.9,12.478605311988696,11.474524572201036,347,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.14091493961765977,Low Risk
348,POL2,POD2,290,12,26,5,86.85156332030252,1444352.016027862,39,34:35.9,12.410339924903576,8.472185347281986,249,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,FALSE,0.47482249599513854,Medium Risk
349,POL3,POD1,239,12,2,4,132.39164760864534,1159053.544044728,31,34:35.9,14.191693585626583,8.914178628923803,349,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.32757519987766653,Low Risk
350,POL3,POD3,957,10,35,6,94.52306293032598,1462747.0744677053,24,34:35.9,10.538779278021332,12.056409253945596,115,0,2,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.484327001,Medium Risk
351,POL1,POD3,378,16,40,3,122.92207054970461,1257341.1742817922,15,34:35.9,13.852266680727794,6.3952513358433585,137,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,FALSE,0.37832074458190085,Medium Risk
352,POL3,POD3,786,19,41,5,62.17135034515012,1323522.1596225193,20,34:35.9,10.521069596268642,9.230369442939026,71,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.41245322932153167,Medium Risk
353,POL2,POD2,494,17,19,3,89.76054995748822,1607444.5656563146,14,34:35.9,24.67683804341447,9.978491906745063,304,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,Full,Container,TRUE,0.5590042991822709,Medium Risk
354,POL2,POD3,780,19,42,4,70.08663050063684,1715431.9881093905,20,34:35.9,6.733264290958317,4.5830976394037535,283,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Container,TRUE,0.6147402004308602,Medium Risk
355,POL3,POD1,579,19,22,5,112.8633222775421,1439496.0236916791,35,34:35.9,3.1137925999180514,15.804236602839037,1,1,1,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.47233103968802853,Medium Risk
356,POL2,POD1,751,7,48,6,75.72814968490209,1181210.6613566643,34,34:35.9,12.938421108678934,8.817528208255556,342,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Container,TRUE,0.3390045424590116,Medium Risk
357,POL3,POD3,327,6,29,5,73.13741459327895,1377846.0750186532,17,34:35.9,11.097046970406218,9.195857514,26,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.4404861493120913,Medium Risk
358,POL3,POD2,407,15,2,9,87.36329558164338,1989160.7394020846,35,34:35.9,6.985605063933215,1.4430176809735684,257,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,Partial,Container,FALSE,0.7560180533269273,High Risk
359,POL2,POD3,213,12,42,7,109.6384192647541,1167037.048640794,17,34:35.9,16.05002816456479,8.461119041,27,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,None,Container,FALSE,0.33170776336551777,Medium Risk
360,POL3,POD1,363,10,39,6,116.33376656475323,1355081.5073844967,24,34:35.9,12.178023336011197,7.209858860037989,55,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.428766705,Medium Risk
361,POL1,POD1,686,17,13,2,63.66464042557239,969987.2939869802,22,34:35.9,20.82645982229686,10.582353180412547,63,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Container,FALSE,0.22996024005007246,Low Risk
362,POL1,POD3,595,19,16,5,95.18764169043396,1472820.0619180598,27,34:35.9,19.47964858187901,18.011462708324704,73,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,None,Bulk Carrier,TRUE,0.48952265886313234,Medium Risk
363,POL3,POD2,559,5,29,9,95.58487218781757,1000317.2096590832,13,34:35.9,4.129767070792722,9.487710327490557,119,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.24563658127569116,Low Risk
364,POL2,POD1,531,8,26,8,120.38947429067512,1515567.3162537157,39,34:35.9,7.182723708047046,2.0060149224950035,309,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.5115953690735122,Medium Risk
365,POL2,POD2,620,12,23,9,72.51171075852136,1315670.6760463375,32,34:35.9,10.033096471073625,9.933472630462811,287,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.40839778871925936,Medium Risk
366,POL3,POD3,282,19,28,4,96.91180823663011,989268.9731750832,23,34:35.9,10.079307102917145,8.328190802,29,0,0,TRUE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,None,Container,FALSE,0.23993720099060156,Low Risk
367,POL3,POD1,403,6,14,9,103.70487366255058,1827073.3841324626,13,34:35.9,9.455508664985278,4.789652820529758,23,0,0,TRUE,Irregular,Hazardous,Clear,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.672367496,High Risk
368,POL2,POD1,891,5,34,6,124.7897241152603,1605896.4198573437,11,34:35.9,14.37822970674495,11.059490273293825,74,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.5582258225509719,Medium Risk
369,POL1,POD1,362,19,15,4,81.25029942568483,1219638.3790162075,38,34:35.9,14.169707774738615,6.819061058676898,277,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Container,FALSE,0.3588291702450159,Medium Risk
370,POL3,POD1,280,13,9,7,136.23657758326715,1140512.825923148,30,34:35.9,9.258912072065495,9.794591256662914,66,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.3180137565163551,Low Risk
371,POL1,POD1,740,6,5,7,124.3740004365712,1282360.6931268694,32,34:35.9,17.586830466499933,10.651518712240616,130,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.39121864206924767,Medium Risk
372,POL3,POD1,593,12,47,7,96.47377287397603,1290149.1635585104,28,34:35.9,14.65582406663662,12.956734305107629,205,0,1,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.39524993784182333,Medium Risk
373,POL1,POD3,208,18,22,3,69.41493297369446,1649312.1669993012,24,34:35.9,10.246884771877797,9.206064284170532,209,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.5806031023410955,Medium Risk
374,POL3,POD1,345,12,46,6,90.45011496634032,1660450.7593675556,36,34:35.9,10.653668855384115,8.018847496377143,234,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Container,FALSE,0.5863746011102992,Medium Risk
375,POL2,POD1,952,19,29,3,124.45542545309891,1922429.7866561876,34,34:35.9,11.428051930092764,8.955127094109319,268,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.7216066406243222,High Risk
376,POL3,POD3,436,11,23,4,93.50663715030014,815290.4478,12,34:35.9,16.15754967489031,9.186566403754592,188,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Full,Container,TRUE,0.15013080687195784,Low Risk
377,POL2,POD1,420,5,15,4,99.6980621,1721261.5115780937,21,34:35.9,12.070661988908478,8.239543529728444,57,0,0,FALSE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,TRUE,0.6177460914556537,Medium Risk
378,POL1,POD1,865,10,1,4,87.75508747130453,1857646.5673293239,21,34:35.9,12.408508422573194,12.771919093532352,113,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.6881324925614495,High Risk
379,POL2,POD3,550,10,38,9,124.20772929864637,1813151.6504217677,22,34:35.9,13.890357757982331,11.227764860886316,158,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.6652093202948712,High Risk
380,POL2,POD1,323,11,10,4,54.75715722780018,1677670.2043668204,24,34:35.9,11.816040568370877,10.063408322668442,43,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,None,Container,FALSE,0.5952242454236959,Medium Risk
381,POL3,POD1,301,16,34,0,75.28605295930954,1455230.8738982521,28,34:35.9,19.789148988275763,9.183180158698509,5,1,1,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.4804353289788913,Medium Risk
382,POL3,POD3,899,10,41,3,92.90062808151976,1960096.2670071202,12,34:35.9,16.71501628169112,5.531934176615543,14,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.7410338304383016,High Risk
383,POL1,POD1,579,18,41,5,131.75560102135822,1375493.4854300937,26,34:35.9,5.451492184093276,10.70755076014518,29,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.43931291141989665,Medium Risk
384,POL2,POD3,259,8,8,4,125.31808773606713,1527134.6717548438,11,34:35.9,20.472333971426423,10.050826380345617,141,0,2,FALSE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.5175620845180392,Medium Risk
385,POL1,POD1,386,18,27,6,92.45953992747464,1354966.8799838447,36,34:35.9,9.013095043045807,11.042306442913004,221,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.4286925502218044,Medium Risk
386,POL1,POD1,474,8,30,3,98.20829886759364,1892279.520178047,28,34:35.9,8.895527915115567,11.530702880783432,49,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Full,Container,TRUE,0.7060249869040534,High Risk
387,POL1,POD3,724,17,18,7,76.30263066103305,1548079.0157999906,10,34:35.9,3.9657313409547132,8.831505870143552,195,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,TRUE,0.5283543313554669,Medium Risk
388,POL3,POD2,483,13,11,5,114.60753929980592,906096.5579391522,27,34:35.9,13.601069492741589,6.268737954874171,233,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.19700583761602736,Low Risk
389,POL1,POD3,722,8,44,6,106.13144986743016,1664429.2491139893,25,34:35.9,11.606456445683978,9.788692249826433,315,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Container,TRUE,0.5884335562516201,Medium Risk
390,POL2,POD2,984,17,34,4,93.31188754,1566399.381014925,24,34:35.9,16.58245362045951,8.628810026510086,228,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,FALSE,0.53782709,Medium Risk
391,POL1,POD2,483,16,2,3,40.08245456296081,1186222.5601971138,27,34:35.9,10.160733771477316,5.779315401025828,279,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.3415496180698726,Medium Risk
392,POL3,POD1,836,16,39,8,104.8806148206433,1778366.5319285407,20,34:35.9,5.981608019016858,12.58964739460091,25,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Overdue,None,Bulk Carrier,TRUE,0.6472454985860259,Medium Risk
393,POL2,POD3,974,14,20,6,96.26618278703975,1689910.493495957,28,34:35.9,19.513121103218914,10.215559505612369,160,0,0,TRUE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Partial,Container,TRUE,0.6015743453417894,Medium Risk
394,POL1,POD2,712,16,30,4,132.4636201013672,1883557.879978979,38,34:35.9,4.879271742659269,8.969736606100799,102,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.7015446803906182,High Risk
395,POL2,POD2,207,8,7,6,71.48356754,1864531.3479814557,23,34:35.9,12.804960694738071,11.469835564347724,307,0,1,FALSE,Irregular,Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.6916826290366896,High Risk
396,POL3,POD2,865,16,6,3,134.01550410748843,1733089.751694997,20,34:35.9,14.829949656284196,9.531539651,272,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Bulk Carrier,TRUE,0.6238697857928104,Medium Risk
397,POL1,POD2,267,16,5,5,103.27393117742928,1600337.9208112222,26,34:35.9,16.227652630861606,13.160175526198444,78,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.5553374040729708,Medium Risk
398,POL1,POD3,960,8,3,7,119.35039868450073,1161388.6415130382,22,34:35.9,10.040196666995183,8.754288436,132,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.32877314203354846,Low Risk
399,POL1,POD1,572,11,41,4,105.8578372028345,864277.8462913668,20,34:35.9,9.492355883768699,14.159688068784078,224,0,1,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.17543236951840438,Low Risk
400,POL3,POD1,711,15,41,8,131.52184503407398,1570310.294926995,14,34:35.9,18.022925388717074,5.798981899832342,8,1,1,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Bulk Carrier,TRUE,0.5398723140094949,Medium Risk
401,POL2,POD2,620,15,17,6,76.45767008,1358973.7673157281,18,34:35.9,9.541400174839065,5.493536003228288,214,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.4307444561607805,Medium Risk
402,POL1,POD1,628,9,8,3,113.0640185,1994587.3277268528,20,34:35.9,11.22404593585205,6.250695424657713,5,1,1,TRUE,Regular,Hazardous,Clear,Compliant,Up-To-Date,Full,Container,TRUE,0.7588278988757249,High Risk
403,POL1,POD2,925,18,41,4,108.150783,1062702.8106693195,14,34:35.9,18.93523096,8.049214406827536,64,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Container,TRUE,0.27785432235926105,Low Risk
404,POL1,POD1,825,17,25,6,107.2770807181808,1454983.855782928,32,34:35.9,10.049723287148986,10.699922343106692,213,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.48032273594985103,Medium Risk
405,POL1,POD1,958,17,24,8,70.02785872742479,2461841.2540691323,32,34:35.9,19.15695453,6.1716149841114545,185,0,0,TRUE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,1,High Risk
406,POL2,POD3,711,7,23,10,88.25960699305747,1429293.0228127406,33,34:35.9,-3.904808832,9.060707950727519,269,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.4670471783015062,Medium Risk
407,POL3,POD2,400,19,42,5,94.51799874595602,1274270.0693093853,30,34:35.9,8.463517762035456,12.38680902718524,63,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.3870495762587578,Medium Risk
408,POL3,POD3,823,10,7,10,116.85868296573433,1341729.0328504797,36,34:35.9,9.728584325066853,8.691123148,99,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.4218621467512099,Medium Risk
409,POL2,POD1,366,17,15,3,78.77031743117485,1270170.978,24,34:35.9,4.401497194709053,11.020940498323503,190,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,TRUE,0.38490647725050026,Medium Risk
410,POL1,POD2,876,6,40,6,78.55798242,1411342.085695512,21,34:35.9,9.628605735250545,10.424489495887943,248,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Container,FALSE,0.4577846961187235,Medium Risk
411,POL2,POD2,268,13,25,4,98.29026516,1679241.3667176287,26,34:35.9,20.386044893671183,11.888680037326479,227,0,0,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.5960688763126086,Medium Risk
412,POL2,POD2,291,14,32,6,125.37722818090782,1988642.992735691,32,34:35.9,9.589592487486664,12.248673552380202,242,0,0,TRUE,Regular,Hazardous,Clear,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.7557849953761457,High Risk
413,POL2,POD2,981,13,21,2,110.97093088610228,1654734.8458275374,10,34:35.9,1.4073273939131283,5.6357720303532455,215,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,FALSE,0.5834158991524585,Medium Risk
414,POL2,POD2,853,10,19,5,68.88950500550871,1549967.9685468054,21,34:35.9,9.884635885259888,5.699312803136127,180,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.5293210532563828,Medium Risk
415,POL2,POD2,528,13,36,6,102.42590722513555,1315279.1827722508,22,34:35.9,14.589040577533444,10.250690912741815,342,0,0,FALSE,Irregular,Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.40821706125922147,Medium Risk
416,POL2,POD1,846,8,33,6,63.98967459776378,1792673.415745047,11,34:35.9,8.702760032651195,7.428745892580661,127,0,0,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.654599286,Medium Risk
417,POL3,POD2,550,17,21,9,126.56068506758066,1348507.8855330793,18,34:35.9,13.333808319144659,10.433230893599811,140,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.42537753162557523,Medium Risk
418,POL3,POD1,340,19,25,5,136.36676200567123,1601749.643386432,16,34:35.9,12.543341748896223,8.750984858597018,138,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.5560924180069766,Medium Risk
419,POL2,POD3,810,5,33,4,108.80667549771682,1769186.1655183432,13,34:35.9,16.125820960926774,8.990142988574354,39,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Container,TRUE,0.6424973109675101,Medium Risk
420,POL2,POD1,432,11,28,7,123.4493053667279,1504181.202228255,23,34:35.9,5.550425425331889,7.385506638951907,147,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.5057224753223637,Medium Risk
421,POL2,POD3,728,8,45,3,85.66827340119121,1699756.7157472007,38,34:35.9,15.620592784794088,7.587054735439093,203,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.6066555533870871,Medium Risk
422,POL3,POD2,461,6,37,2,80.47984299366817,1511009.5265061979,20,34:35.9,8.071568039822937,8.662370524121284,235,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Full,Container,TRUE,0.5092221306444026,Medium Risk
423,POL1,POD1,752,16,19,8,128.04119595132403,1643188.9248881799,35,34:35.9,0.8526462048501404,9.380475742091544,225,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Full,Container,FALSE,0.5774722535541322,Medium Risk
424,POL1,POD1,639,12,23,3,89.82121599459619,799106.6589218281,37,34:35.9,7.047751285597234,7.323148358750551,149,0,1,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.14177300292593661,Low Risk
425,POL1,POD1,893,19,35,10,99.92078743517207,1658130.0007731514,28,34:35.9,13.822507154548918,13.97784714893487,150,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,TRUE,0.5851862989169329,Medium Risk
426,POL2,POD3,478,13,32,5,104.57777315920013,1523864.0025026908,32,34:35.9,10.058263916252255,7.797592665873507,159,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.5158738772299469,Medium Risk
427,POL1,POD2,557,19,19,5,103.77072520065639,1720628.780961596,20,34:35.9,10.343731068483535,10.76552009,6,1,1,TRUE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.6174321364164099,Medium Risk
428,POL2,POD1,735,8,15,4,78.78123050629226,1983261.7170387376,20,34:35.9,15.468273379841342,7.4048272049132375,261,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,Partial,Container,TRUE,0.7529699665206782,High Risk
429,POL1,POD3,451,12,8,6,87.42685483127792,1509450.3274487222,35,34:35.9,10.549996898927883,17.08446544370978,282,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.5084167745932284,Medium Risk
430,POL3,POD1,947,16,12,3,98.84315250241072,1181015.5690810485,33,34:35.9,12.430983665129217,13.22762685089478,19,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,Partial,Container,FALSE,0.33889974980107973,Medium Risk
431,POL3,POD1,387,11,11,5,114.2628462801826,2362829.955141507,21,34:35.9,18.515594580625525,13.16924445,85,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,TRUE,0.9489062297494908,High Risk
432,POL2,POD1,234,12,39,4,102.56537841161163,830705.9631009707,35,34:35.9,-0.573894505,15.282015948126961,171,0,0,FALSE,Regular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.15809829259351454,Low Risk
433,POL1,POD1,590,14,42,2,68.96437471207138,1405178.6666895663,24,34:35.9,2.663792492451069,9.289508433180927,269,0,0,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.4545976708052725,Medium Risk
434,POL1,POD3,544,11,23,5,96.86324125,1476278.2222417865,13,34:35.9,11.181652138814652,15.791460681211774,116,0,1,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.491306527,Medium Risk
435,POL1,POD2,788,14,1,0,76.10440404829455,1466940.1421032583,16,34:35.9,18.924063294306553,8.126458900904442,95,0,1,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.48646020173129056,Medium Risk
436,POL1,POD2,217,18,35,2,117.57819466966336,1733306.966,13,34:35.9,13.513759960391528,16.831067547501178,14,0,0,TRUE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.6239901884759362,Medium Risk
